device_id,device_type,manufacturer,model,purchase_date,purchase_cost,department_owner,location,status,checkout_count,unique_employees,total_checkout_hours,avg_checkout_duration_hours,median_checkout_duration_hours,turnaround_count,avg_turnaround_hours,median_turnaround_hours,borrowing_frequency_per_month,utilization_rate,utilization_segment
DEV0119,Camera,Sony,Alpha ZV-E10,2025-01-27,774,Engineering,Dallas,Checked Out,16,14,1610.2058738742949,100.63786711714343,55.81077709622848,15,1206.506487685136,707.533957319935,0.43243243243243246,0.06107221021473748,Moderately Utilized
DEV0120,Projector,Epson,PowerLite,2022-07-05,831,Engineering,College Station,Available,14,14,599.1270304968244,42.79478789263032,46.902169786746526,13,1580.3167844338907,1117.1210330997699,0.3783783783783784,0.02272380975967673,Underutilized
DEV0121,Laptop,Dell,Latitude 5440,2025-03-28,1338,Engineering,Austin,Available,61,56,11073.75717896321,181.5370029338231,146.52181123396502,36,410.16483062557126,265.756874813735,1.6486486486486487,0.4200076755858342,Moderately Utilized
DEV0122,Laptop,Apple,MacBook Air M3,2022-03-09,1390,Research,Austin,Checked Out,72,65,16537.481330795665,229.68724070549536,197.725883595165,35,311.9402046670059,154.23695434104306,1.945945945945946,0.6272368972462812,Highly Utilized
DEV0123,Laptop,Lenovo,ThinkPad T14,2022-11-15,1324,Engineering,College Station,Checked Out,58,54,12736.698451545346,219.59824916457492,183.21801528301654,33,388.4168728228283,347.39817596473694,1.5675675675675675,0.48308004454294046,Highly Utilized
DEV0124,Monitor,Dell,P2425H,2025-04-21,304,HR,College Station,Available,35,34,10069.361410737967,287.69604030679903,226.33485955272167,21,678.8444036333975,522.1497154857163,0.9459459459459459,0.3819127521408875,Moderately Utilized
DEV0125,Monitor,LG,27UP850,2023-08-17,465,Finance,Houston,Checked Out,26,26,9090.821407227488,349.6469772010572,242.9233678888832,17,852.8060470711522,800.8693991794842,0.7027027027027027,0.3447984913078113,Moderately Utilized
DEV0126,Tablet,Apple,iPad Air,2024-03-30,620,HR,Houston,Available,31,29,3824.2669724347757,123.36345072370244,100.63558762812222,27,678.5285557082627,501.0219032833994,0.8378378378378378,0.14504756208338582,Moderately Utilized
DEV0127,Tablet,Samsung,Galaxy Tab S9,2022-01-21,766,Finance,Houston,Available,33,32,4731.288830031933,143.37238878884645,146.76886973896973,25,715.5962635307494,428.4731077237061,0.8918918918918919,0.17944926838399253,Moderately Utilized
DEV0128,Camera,Canon,EOS R50,2025-06-28,928,Engineering,Houston,Available,17,17,1322.1718276953115,77.77481339384185,71.40480099016806,16,1187.6490129895128,694.0613578924326,0.4594594594594595,0.05014759734214927,Moderately Utilized
DEV0129,Camera,Sony,Alpha ZV-E10,2022-10-12,700,Research,Dallas,Available,19,19,1228.537536347322,64.65987033406958,56.67539413555278,16,1325.1118162812868,628.7183155500189,0.5135135135135135,0.04659621722529918,Underutilized
DEV0130,Projector,Epson,PowerLite,2022-08-14,747,Marketing,College Station,Available,11,11,564.4680711483575,51.31527919530522,52.05019978300028,10,2084.751954983984,2076.5718321409713,0.2972972972972973,0.02140925782225232,Underutilized
DEV0131,Laptop,Dell,Latitude 5440,2023-12-07,1330,HR,College Station,Available,57,54,15325.190399912819,268.8629894721547,195.8837409185522,27,426.6971739815751,292.83304596403025,1.5405405405405406,0.5812568845202334,Highly Utilized
DEV0132,Laptop,Apple,MacBook Air M3,2024-01-15,1713,Operations,Dallas,Available,76,72,16362.899906148985,215.3013145545919,152.13101212711084,40,285.5228549723555,207.0807795970468,2.054054054054054,0.620615338078846,Highly Utilized
DEV0133,Laptop,Lenovo,ThinkPad T14,2023-11-30,1217,HR,Dallas,Available,45,44,8346.821033078997,185.48491184619994,148.62874014471498,31,491.19183269273316,387.5866870422314,1.2162162162162162,0.31657989641440626,Moderately Utilized
DEV0134,Monitor,Dell,P2425H,2025-05-07,278,HR,Dallas,Available,37,36,11267.154152229796,304.5176797899945,280.6038110830222,22,534.8690367811236,356.2452380599246,1.0,0.42734287464197235,Moderately Utilized
DEV0135,Monitor,LG,27UP850,2022-06-18,422,Engineering,College Station,Available,40,37,12013.890975808343,300.34727439520856,277.61858502166626,24,442.77813370146447,166.30862983609805,1.0810810810810811,0.45566525813629233,Moderately Utilized
DEV0136,Tablet,Apple,iPad Air,2022-12-28,607,HR,Houston,Available,30,30,3955.27952490488,131.84265083016265,133.61600546736776,23,842.5529896697043,582.2325608777653,0.8108108108108109,0.15001663235883567,Moderately Utilized
DEV0137,Tablet,Samsung,Galaxy Tab S9,2025-06-16,672,Marketing,College Station,Available,29,29,2697.691705934806,93.02385192878641,88.45854139707222,23,781.4122520076812,531.4863488090766,0.7837837837837838,0.1023185902079663,Moderately Utilized
DEV0138,Camera,Canon,EOS R50,2022-10-10,820,Research,Austin,Available,13,13,898.8164422836617,69.13972632951244,49.93426659630444,11,1644.6649820289363,1591.966345937782,0.35135135135135137,0.034090489668587305,Underutilized
DEV0139,Camera,Sony,Alpha ZV-E10,2023-09-13,892,Marketing,Austin,Available,14,13,879.1222805507014,62.794448610764384,51.06925196513889,12,1538.9703045707668,1416.309497495819,0.3783783783783784,0.033343525566124785,Underutilized
DEV0140,Projector,Epson,PowerLite,2024-01-15,755,Operations,Houston,Available,17,16,437.6305706393847,25.742974743493217,25.12079570062361,16,1308.43770685658,1000.6553578427477,0.4594594594594595,0.016598539752048218,Underutilized
DEV0141,Laptop,Dell,Latitude 5440,2024-03-12,1314,Finance,Dallas,Available,69,64,13000.092762090899,188.40714147957823,149.17522183767278,39,343.2591810203515,292.44239202979446,1.864864864864865,0.4930701165977016,Highly Utilized
DEV0142,Laptop,Apple,MacBook Air M3,2023-12-15,1550,Operations,Dallas,Available,57,52,11623.162232368419,203.91512688365646,139.36981868898778,35,382.6920852835288,285.11694724363974,1.5405405405405406,0.44084562026049223,Moderately Utilized
DEV0143,Laptop,Lenovo,ThinkPad T14,2024-11-16,1259,HR,Austin,Available,51,47,11637.872310438308,228.19357471447663,164.0961514587214,28,449.0955071505963,299.92306530751716,1.3783783783783783,0.4414035470416174,Moderately Utilized
DEV0144,Monitor,Dell,P2425H,2025-04-12,277,Finance,College Station,Available,47,43,14142.487325105216,300.9039856405365,233.4182086541364,28,417.279193986608,384.84094158190044,1.2702702702702702,0.5363990859131061,Highly Utilized
DEV0145,Monitor,LG,27UP850,2023-11-07,442,Research,College Station,Available,33,31,8218.992630758903,249.06038275026978,213.5207482330325,20,733.9863610735827,472.4521902745643,0.8918918918918919,0.3117315952222593,Moderately Utilized
DEV0146,Tablet,Apple,iPad Air,2024-12-30,636,Operations,Dallas,Available,20,19,2709.276128245599,135.46380641227995,123.17208253436443,15,1135.355273731174,585.5702902741328,0.5405405405405406,0.10275796649273837,Moderately Utilized
DEV0147,Tablet,Samsung,Galaxy Tab S9,2024-08-08,615,Finance,College Station,Checked Out,17,14,2134.581157529709,125.56359750174758,84.4336447279486,13,1563.8932808684472,1866.4676318585882,0.4594594594594595,0.08096082077964724,Moderately Utilized
DEV0148,Camera,Canon,EOS R50,2022-01-20,793,Marketing,Dallas,Available,13,13,1066.4674947234714,82.03596113257473,63.763825407511945,10,2033.5893215928331,2002.081423601513,0.35135135135135137,0.04044919229379296,Underutilized
DEV0149,Camera,Sony,Alpha ZV-E10,2022-11-08,722,Operations,Houston,Maintenance,8,8,811.7473904141891,101.46842380177364,80.61501224792889,7,2898.515815320044,2764.3004711429894,0.21621621621621623,0.030788117266867056,Underutilized
DEV0150,Projector,Epson,PowerLite,2023-04-20,931,Marketing,College Station,Available,19,17,660.7122571175947,34.77432932197867,29.79362864001917,17,1283.2399411061072,1059.623100416806,0.5135135135135135,0.025059626543934437,Underutilized
DEV0151,Laptop,Dell,Latitude 5440,2024-09-28,1182,HR,College Station,Available,57,56,11189.174741469791,196.30131125385597,164.79248482843306,36,413.94766868031974,338.9328927145099,1.5405405405405406,0.4243852559649906,Moderately Utilized
DEV0152,Laptop,Apple,MacBook Air M3,2023-05-20,1540,HR,Austin,Available,57,54,11878.406983097359,208.3931049666203,155.0392779025675,39,348.5488638193223,311.8956478006045,1.5405405405405406,0.4505265941816835,Moderately Utilized
DEV0153,Laptop,Lenovo,ThinkPad T14,2023-08-30,1182,Engineering,Dallas,Maintenance,62,58,14086.819604835402,227.20676781992583,167.0210708563128,34,356.4822469772861,276.1201039540286,1.6756756756756757,0.5342877094924544,Highly Utilized
DEV0154,Monitor,Dell,P2425H,2024-12-23,259,Finance,College Station,Maintenance,46,44,14341.064088514731,311.7622627937985,238.87485110583197,20,622.6350473005332,329.2935295737747,1.2432432432432432,0.5439307450850656,Highly Utilized
DEV0155,Monitor,LG,27UP850,2024-04-26,467,Engineering,College Station,Available,44,43,12754.924757537521,289.8846535803982,219.62030867804972,25,519.6395297027502,389.4916214181769,1.1891891891891893,0.4837713355194875,Highly Utilized
DEV0156,Tablet,Apple,iPad Air,2023-05-26,656,Engineering,Dallas,Available,19,19,1912.4508694235296,100.65530891702788,97.49395237024778,15,1353.0545714675652,1151.0227142964188,0.5135135135135135,0.07253581881537055,Moderately Utilized
DEV0157,Tablet,Samsung,Galaxy Tab S9,2025-04-09,666,Engineering,Austin,Available,18,17,2724.714302900151,151.37301682778616,127.43607812130153,16,1243.741093767536,678.4064797336341,0.4864864864864865,0.10334350866665061,Moderately Utilized
DEV0158,Camera,Canon,EOS R50,2025-03-25,788,Finance,Dallas,Available,9,9,262.11043878177054,29.123382086863394,22.70855496251389,8,1742.5799328097974,1475.071873090606,0.24324324324324326,0.009941377109898092,Underutilized
DEV0159,Camera,Sony,Alpha ZV-E10,2025-07-18,663,Operations,Austin,Available,13,13,816.3262005985158,62.79432312296275,46.03386946323666,12,1690.14683946758,1136.2699533009916,0.35135135135135137,0.030961783294700968,Underutilized
DEV0160,Projector,Epson,PowerLite,2022-04-20,729,Research,Houston,Available,24,22,1059.2505586140242,44.135439942251004,31.27813876578361,22,957.6342107694313,713.6497821200519,0.6486486486486487,0.04017546689859116,Underutilized
DEV0161,Laptop,Dell,Latitude 5440,2023-06-13,1333,HR,Houston,Available,66,62,12790.20286363467,193.79095247931318,133.05829219976363,35,377.36760563615826,303.12381858255304,1.7837837837837838,0.48510937057854414,Highly Utilized
DEV0162,Laptop,Apple,MacBook Air M3,2022-03-17,1637,Research,Dallas,Checked Out,58,49,12254.255760401029,211.2802717310522,160.86556698117624,32,419.474065966564,317.69648695322985,1.5675675675675675,0.46478186172782204,Highly Utilized
DEV0163,Laptop,Lenovo,ThinkPad T14,2023-03-07,1279,Marketing,Houston,Available,59,56,10417.85297865378,176.57377929921662,159.65250722990223,36,388.2195101277237,271.71245884892653,1.5945945945945945,0.3951304099815019,Moderately Utilized
DEV0164,Monitor,Dell,P2425H,2025-01-12,274,Finance,Houston,Checked Out,37,34,11786.859120852401,318.56376002303784,182.55187368550443,23,503.943327980464,292.2294993851872,1.0,0.447054348564866,Moderately Utilized
DEV0165,Monitor,LG,27UP850,2023-05-15,391,Marketing,Austin,Checked Out,44,43,20816.83173413477,473.10981213942654,257.8413789609908,17,336.0038380315815,240.26914805268973,1.1891891891891893,0.7895449546541318,Highly Utilized
DEV0166,Tablet,Apple,iPad Air,2023-06-03,652,Marketing,Austin,Available,19,19,3359.2057229744573,176.80030120918195,99.96645354891278,15,1106.384835308547,1094.7397030406476,0.5135135135135135,0.12740862606247155,Moderately Utilized
DEV0167,Tablet,Samsung,Galaxy Tab S9,2023-02-16,711,Finance,Houston,Available,21,20,2836.7966019716146,135.08555247483878,111.36418254814889,19,967.7573659829732,762.8516296121355,0.5675675675675675,0.10759458850762373,Moderately Utilized
DEV0168,Camera,Canon,EOS R50,2025-04-20,913,Engineering,Houston,Available,15,14,1200.219943526451,80.0146629017634,62.26240220156972,12,1593.4038528676226,1050.7816890628064,0.40540540540540543,0.04552218190497679,Underutilized
DEV0169,Camera,Sony,Alpha ZV-E10,2023-06-25,761,Finance,Houston,Maintenance,14,14,1063.5381264171067,75.96700902979333,52.02030846677083,12,1738.5803765151966,1082.7941934711798,0.3783783783783784,0.04033808662717889,Underutilized
DEV0170,Projector,Epson,PowerLite,2024-04-03,863,Research,Dallas,Checked Out,26,26,1004.6706088206661,38.64117726233331,28.999579163216943,25,879.8083867680731,487.3076327974925,0.7027027027027027,0.03810534765398207,Underutilized
DEV0171,Laptop,Dell,Latitude 5440,2024-04-26,1090,Research,Dallas,Checked Out,61,56,12278.461093348176,201.2862474319373,192.5561702906264,40,312.3326523736434,199.99112714169013,1.6486486486486487,0.46569992643374003,Highly Utilized
DEV0172,Laptop,Apple,MacBook Air M3,2025-06-06,1418,Engineering,Austin,Available,53,51,10082.449396973452,190.23489428251796,149.68444494608914,29,506.704323928129,231.7535164378175,1.4324324324324325,0.3824091558987113,Moderately Utilized
DEV0173,Laptop,Lenovo,ThinkPad T14,2024-11-17,1167,Marketing,College Station,Maintenance,65,59,12882.226208063235,198.18809550866516,166.47486820652637,35,399.2774116279997,275.6198038361289,1.7567567567567568,0.4885996503786558,Highly Utilized
DEV0174,Monitor,Dell,P2425H,2024-04-30,253,Engineering,Dallas,Available,29,29,11331.38551877815,390.7374316820052,228.11491371628165,12,1218.0333964774463,871.4593483019983,0.7837837837837838,0.42977905475028516,Moderately Utilized
DEV0175,Monitor,LG,27UP850,2025-06-15,406,HR,Austin,Available,36,35,8824.79957737725,245.13332159381252,198.6637284039743,24,667.6337260705744,489.1110834320814,0.972972972972973,0.3347087621757021,Moderately Utilized
DEV0176,Tablet,Apple,iPad Air,2022-06-11,628,Research,Dallas,Maintenance,33,32,3944.526560919391,119.53110790664822,86.64532645201693,27,684.4512016991907,469.26631488650946,0.8918918918918919,0.1496087917916086,Moderately Utilized
DEV0177,Tablet,Samsung,Galaxy Tab S9,2025-01-22,618,Marketing,Austin,Checked Out,24,24,3911.5354628338023,162.98064428474177,144.46798320569707,21,804.7000466743038,395.70684254473224,0.6486486486486487,0.1483574988295166,Moderately Utilized
DEV0178,Camera,Canon,EOS R50,2023-06-20,991,Finance,Houston,Checked Out,11,10,495.83686285543695,45.07607844140336,34.20448622928,10,1989.4727080349035,1645.1446115365447,0.2972972972972973,0.01880619963685913,Underutilized
DEV0179,Camera,Sony,Alpha ZV-E10,2022-12-12,870,Research,Austin,Available,17,17,1493.1164001036575,87.83037647668573,93.28493507297445,14,1247.2656283989174,774.7784838194725,0.4594594594594595,0.0566312172509945,Moderately Utilized
DEV0180,Projector,Epson,PowerLite,2022-02-18,813,Marketing,Austin,Available,21,21,978.3947817153414,46.590227700730544,32.76913839905778,19,969.834925360358,1003.2508138965625,0.5675675675675675,0.037108752831804835,Underutilized
DEV0181,Laptop,Dell,Latitude 5440,2024-09-18,1398,HR,Austin,Available,52,48,9576.127918148568,184.1563061182417,158.57815259879777,33,456.7760019634887,356.65996373521807,1.4054054054054055,0.363205293651812,Moderately Utilized
DEV0182,Laptop,Apple,MacBook Air M3,2025-01-30,1638,Marketing,Austin,Available,68,60,12536.318187985104,184.35762041154564,132.51183131549237,37,365.9127940521039,273.0583135130442,1.837837837837838,0.4754799818568004,Highly Utilized
DEV0183,Laptop,Lenovo,ThinkPad T14,2022-05-13,1206,Operations,Dallas,Available,62,57,15438.463779858945,249.00748032030555,172.2787789293632,28,393.367138279983,285.83639874094195,1.6756756756756757,0.5855531399146809,Highly Utilized
DEV0184,Monitor,Dell,P2425H,2022-01-06,267,Operations,Austin,Available,46,44,17101.284564938218,371.7670557595265,267.60388686611316,20,545.2853434693319,318.1008721195522,1.2432432432432432,0.6486209389976969,Highly Utilized
DEV0185,Monitor,LG,27UP850,2024-06-28,465,Research,Dallas,Checked Out,35,35,11439.770033457182,326.85057238449093,266.6613188806289,21,654.8984977865588,397.58725898793364,0.9459459459459459,0.4338898842857492,Moderately Utilized
DEV0186,Tablet,Apple,iPad Air,2022-11-05,733,HR,College Station,Available,31,30,4385.504227545545,141.4678783079208,109.31785277056082,27,706.4303175526957,568.0192570915248,0.8378378378378378,0.16633428086922414,Moderately Utilized
DEV0187,Tablet,Samsung,Galaxy Tab S9,2024-07-11,703,Operations,Austin,Checked Out,24,23,2888.3275063092306,120.34697942955127,108.28471064276833,22,849.3993605399627,646.2555083667597,0.6486486486486487,0.1095490629467774,Moderately Utilized
DEV0188,Camera,Canon,EOS R50,2022-12-24,820,HR,Austin,Available,13,13,1594.6878292572608,122.66829455825084,117.31829193997916,12,1695.2301570865059,1032.6908896857765,0.35135135135135137,0.06048363871692467,Moderately Utilized
DEV0189,Camera,Sony,Alpha ZV-E10,2023-08-08,865,HR,Houston,Available,6,6,461.32220831881557,76.8870347198026,89.87669371236348,5,3805.9258063991847,1084.424371212523,0.16216216216216217,0.01749712092118048,Underutilized
DEV0190,Projector,Epson,PowerLite,2025-07-22,759,Operations,Austin,Available,16,16,700.2400153559994,43.76500095974996,45.96398876000819,15,1257.9941223677351,805.2687721091206,0.43243243243243246,0.02655884325877896,Underutilized
DEV0191,Laptop,Dell,Latitude 5440,2022-08-31,1213,Research,Houston,Available,60,57,11848.975522571312,197.48292537618855,155.86198071800598,39,328.81970616314055,228.83261724278833,1.6216216216216217,0.4494103118644115,Moderately Utilized
DEV0192,Laptop,Apple,MacBook Air M3,2024-02-13,1502,Finance,Dallas,Available,49,44,9775.312641081064,199.49617634859314,149.68373497156472,38,358.8152652562468,271.2650995967018,1.3243243243243243,0.3707600116340712,Moderately Utilized
DEV0193,Laptop,Lenovo,ThinkPad T14,2022-05-14,1140,Marketing,Dallas,Available,51,49,10816.78454123955,212.09381453410884,157.98647963777861,32,416.2632411715093,227.41751604816375,1.3783783783783783,0.4102611660213559,Moderately Utilized
DEV0194,Monitor,Dell,P2425H,2022-09-20,261,Research,Houston,Available,46,45,12011.77536355549,261.12555138164106,233.8452940164253,30,395.7803548897874,304.9199636528722,1.2432432432432432,0.45558501677192054,Moderately Utilized
DEV0195,Monitor,LG,27UP850,2023-08-08,364,Marketing,College Station,Available,39,37,9648.4275945668,247.39557934786666,236.77355002394555,27,524.7112582989444,363.83362192057444,1.054054054054054,0.3659474902294754,Moderately Utilized
DEV0196,Tablet,Apple,iPad Air,2024-09-04,633,Marketing,College Station,Available,25,25,2866.9886983221754,114.67954793288702,96.30654210660472,21,952.2355521268631,711.4129669423434,0.6756756756756757,0.10873972037247556,Moderately Utilized
DEV0197,Tablet,Samsung,Galaxy Tab S9,2023-12-30,747,Finance,Dallas,Available,30,28,4868.138190341877,162.2712730113959,91.26325196687347,22,770.6513281693798,574.843591789526,0.8108108108108109,0.1846397182737895,Moderately Utilized
DEV0198,Camera,Canon,EOS R50,2023-11-20,956,Operations,Houston,Available,5,5,333.9275687041797,66.78551374083594,43.49187782968139,4,3048.952114276854,1921.1493677538556,0.13513513513513514,0.012665271567621884,Underutilized
DEV0199,Camera,Sony,Alpha ZV-E10,2025-01-15,874,Finance,Austin,Checked Out,8,8,649.4028576530533,81.17535720663166,67.74996650114014,7,2813.968427997158,2961.171516397337,0.21621621621621623,0.024630681380643574,Underutilized
DEV0200,Projector,Epson,PowerLite,2022-07-22,804,Engineering,Houston,Checked Out,13,13,288.10668161655224,22.16205243204248,20.96543086540472,12,1671.5010809509192,1322.0204431748384,0.35135135135135137,0.010927367803981907,Underutilized
DEV0201,Laptop,Dell,Latitude 5440,2024-01-31,1438,HR,College Station,Maintenance,63,61,12075.493324742285,191.6744972181315,146.733952002245,34,394.1838857516813,256.7199521584976,1.7027027027027026,0.4580017243390662,Moderately Utilized
DEV0202,Laptop,Apple,MacBook Air M3,2023-09-12,1486,Finance,College Station,Checked Out,60,54,13187.477330750475,219.79128884584125,168.27312181063056,32,394.6754138532304,295.14500749515787,1.6216216216216217,0.5001772759702111,Highly Utilized
DEV0203,Laptop,Lenovo,ThinkPad T14,2022-12-14,1203,HR,Austin,Available,64,59,14660.84914567761,229.07576790121266,196.02535141877556,37,312.4955096423845,186.98602493891946,1.7297297297297298,0.5560596166482976,Highly Utilized
DEV0204,Monitor,Dell,P2425H,2024-01-01,270,Finance,College Station,Available,44,44,15720.3434171127,357.2805322071068,264.6371263793383,21,495.3452966119241,414.76647381077333,1.1891891891891893,0.5962443271354768,Highly Utilized
DEV0205,Monitor,LG,27UP850,2025-04-30,451,Marketing,College Station,Available,44,40,21763.617210163487,494.627663867352,249.70680720579415,19,540.2015667345024,551.8163626025774,1.1891891891891893,0.8254548234221303,Highly Utilized
DEV0206,Tablet,Apple,iPad Air,2025-06-01,610,Engineering,Austin,Available,23,22,2129.966304640908,92.60723063656123,73.76252542042806,21,984.8041283996621,574.8001535357942,0.6216216216216216,0.0807857877169142,Moderately Utilized
DEV0207,Tablet,Samsung,Galaxy Tab S9,2025-07-03,709,Marketing,College Station,Available,24,24,3164.4764087419326,131.85318369758053,115.35691275766375,20,821.5322983237544,643.9384214055939,0.6486486486486487,0.1200228937118834,Moderately Utilized
DEV0208,Camera,Canon,EOS R50,2023-02-11,826,Operations,Dallas,Available,22,22,1653.768881769702,75.17131280771372,56.57692473990403,17,1226.0051331438365,1070.069228554773,0.5945945945945946,0.0627244766850946,Moderately Utilized
DEV0209,Camera,Sony,Alpha ZV-E10,2025-03-13,761,HR,College Station,Available,9,9,838.8700207164022,93.20778007960024,119.81057968590584,8,2448.6687929538566,2332.2085292621296,0.24324324324324326,0.031816829809945685,Underutilized
DEV0210,Projector,Epson,PowerLite,2023-01-28,820,Engineering,Austin,Available,10,10,448.05755948298946,44.805755948298945,31.39411069733653,9,2120.7739721133566,1917.8506172846164,0.2702702702702703,0.01699401666894156,Underutilized
DEV0211,Laptop,Dell,Latitude 5440,2023-06-24,1349,Research,Austin,Available,66,57,14802.994990447207,224.28780288556374,167.07758680868557,37,319.9208221755,258.9984389336911,1.7837837837837838,0.5614509526592839,Highly Utilized
DEV0212,Laptop,Apple,MacBook Air M3,2023-10-23,1357,Marketing,Dallas,Checked Out,61,55,12909.752315825623,211.6352838659938,149.6656876234175,37,337.19567853670446,240.90538325682638,1.6486486486486487,0.4896436660954866,Highly Utilized
DEV0213,Laptop,Lenovo,ThinkPad T14,2023-08-31,1241,Research,Austin,Available,54,51,10172.813631473055,188.38543761987137,151.63402526202947,35,400.52606567156454,298.18243516115444,1.4594594594594594,0.38583650864583235,Moderately Utilized
DEV0214,Monitor,Dell,P2425H,2023-02-24,247,Research,Houston,Available,48,44,15603.997538491323,325.0832820519026,256.45974476042653,22,549.3313871180289,463.6751461923747,1.2972972972972974,0.5918315373971766,Highly Utilized
DEV0215,Monitor,LG,27UP850,2024-08-25,445,Finance,Dallas,Available,24,24,7051.091722179435,293.7954884241431,306.30587904719516,16,872.7113773181395,681.4228477497636,0.6486486486486487,0.2674352161343288,Moderately Utilized
DEV0216,Tablet,Apple,iPad Air,2022-03-05,673,Finance,Austin,Available,24,24,5232.6859271263675,218.02858029693198,163.83485062007708,17,1030.585932215079,906.6339366383199,0.6486486486486487,0.19846635769638749,Moderately Utilized
DEV0217,Tablet,Samsung,Galaxy Tab S9,2023-02-19,736,Engineering,Austin,Available,23,21,4987.300219971781,216.8391399987731,130.54562426551166,17,1033.2049416818802,950.3631414182606,0.6216216216216216,0.18915931955040266,Moderately Utilized
DEV0218,Camera,Canon,EOS R50,2022-01-13,958,Engineering,Austin,Available,10,10,843.5747012576614,84.35747012576614,65.13647859926736,9,2065.257805205896,1845.2237335779528,0.2702702702702703,0.03199526987383493,Underutilized
DEV0219,Camera,Sony,Alpha ZV-E10,2023-09-11,897,Finance,Austin,Checked Out,14,13,870.8938784120203,62.20670560085859,48.73172126054334,13,1291.2607058927922,897.1897802491709,0.3783783783783784,0.03303143708520538,Underutilized
DEV0220,Projector,Epson,PowerLite,2024-02-07,786,Finance,College Station,Available,15,15,549.7740213795755,36.65160142530503,26.696507540874446,14,1499.9307601122443,1288.6345978805703,0.40540540540540543,0.02085193896573514,Underutilized
DEV0221,Laptop,Dell,Latitude 5440,2023-08-19,1310,Engineering,College Station,Available,57,56,11167.087525194971,195.91381623149073,161.8912660880589,38,365.236259082004,253.04696383354803,1.5405405405405406,0.4235475276115667,Moderately Utilized
DEV0222,Laptop,Apple,MacBook Air M3,2025-01-17,1513,Operations,Dallas,Available,56,49,10378.303427362898,185.32684691719462,160.8434616307296,33,405.78311738216706,252.37038671339917,1.5135135135135136,0.3936303666954073,Moderately Utilized
DEV0223,Laptop,Lenovo,ThinkPad T14,2025-03-28,1363,Research,Houston,Available,60,54,12660.423687960096,211.0070614660016,156.42509218862,31,416.3256936078468,226.32938390711638,1.6216216216216217,0.4801870800647091,Highly Utilized
DEV0224,Monitor,Dell,P2425H,2024-11-23,294,Engineering,Houston,Available,34,33,10708.816213127007,314.9651827390296,265.679584227284,22,534.1987713283755,285.6238863586042,0.918918918918919,0.4061661216931685,Moderately Utilized
DEV0225,Monitor,LG,27UP850,2023-11-02,444,Marketing,College Station,Available,31,30,8593.05376985461,277.1952828985358,259.0361103547736,22,638.7677841049928,434.78925363001906,0.8378378378378378,0.32591906086915245,Moderately Utilized
DEV0226,Tablet,Apple,iPad Air,2022-04-12,558,Marketing,Austin,Available,33,33,3971.8416647398253,120.35883832544926,105.32890598034389,28,695.2957101394787,379.7390220515409,0.8918918918918919,0.1506448045087558,Moderately Utilized
DEV0227,Tablet,Samsung,Galaxy Tab S9,2024-05-06,816,HR,Dallas,Available,25,24,3626.288148150055,145.0515259260022,143.9836170925011,21,787.8545449563989,554.1992922117547,0.6756756756756757,0.13753858166606125,Moderately Utilized
DEV0228,Camera,Canon,EOS R50,2024-08-18,918,Engineering,Houston,Available,12,12,796.8466635235009,66.4038886269584,53.09908486712139,11,1545.1770785755982,1548.6156053451027,0.32432432432432434,0.03022295951916184,Underutilized
DEV0229,Camera,Sony,Alpha ZV-E10,2024-10-06,749,Engineering,Austin,Available,14,14,1384.8556789351176,98.91826278107983,85.60179505059125,13,1349.4211973845836,996.0959518761114,0.3783783783783784,0.0525250829805389,Moderately Utilized
DEV0230,Projector,Epson,PowerLite,2022-08-13,699,Finance,Austin,Available,6,6,302.44847316415974,50.40807886069329,47.489140084795416,5,2443.963181698683,2632.886101487983,0.16216216216216217,0.01147132614028084,Underutilized
DEV0231,Laptop,Dell,Latitude 5440,2023-12-21,1446,Research,Dallas,Checked Out,60,58,11577.960190035557,192.9660031672593,125.69795930652583,37,357.61722520170343,225.80296810878752,1.6216216216216217,0.439131188164399,Moderately Utilized
DEV0232,Laptop,Apple,MacBook Air M3,2022-06-14,1555,Marketing,Houston,Available,65,61,15472.929419251097,238.04506798847842,179.33046430152166,28,414.3521660297721,277.54310691841556,1.7567567567567568,0.5868603595741636,Highly Utilized
DEV0233,Laptop,Lenovo,ThinkPad T14,2022-08-26,1176,Finance,Dallas,Available,54,51,10440.783227250316,193.34783754167253,157.35729214292138,36,413.49487390081526,343.4290134526176,1.4594594594594594,0.39600011303332,Moderately Utilized
DEV0234,Monitor,Dell,P2425H,2024-02-12,288,Research,College Station,Available,37,34,11243.214507748164,303.870662371572,244.460209349665,18,755.0847315915988,493.41183273721526,1.0,0.4264348870212773,Moderately Utilized
DEV0235,Monitor,LG,27UP850,2022-03-09,455,Operations,College Station,Available,32,30,8751.276579414385,273.47739310669954,214.61261243038263,22,676.4399394869837,612.5763271454563,0.8648648648648649,0.33192016721398954,Moderately Utilized
DEV0236,Tablet,Apple,iPad Air,2025-02-10,607,Finance,Houston,Available,22,20,2936.5912449542134,133.48142022519153,109.91234714816832,18,988.3079762795605,709.2792906129416,0.5945945945945946,0.11137961967253533,Moderately Utilized
DEV0237,Tablet,Samsung,Galaxy Tab S9,2024-09-04,794,HR,College Station,Checked Out,22,21,2369.3950880992643,107.69977673178474,84.96648366805152,19,948.9607692107941,972.5752213120044,0.5945945945945946,0.08986689047034331,Moderately Utilized
